College,Course,Category,Allotted_Rank_2023,Allotted_Rank_2024
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",CIVIL ENGINEERING,OPEN,29810,36294
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",COMPUTER ENGINEERING,OPEN,19903,38881
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",COMPUTER ENGINEERING,OPEN-EWS,26188,31655
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",COMPUTER ENGINEERING,SC,21643,31655
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",COMPUTER ENGINEERING,SEBC,30265,38881
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",ELECTRICAL ENGINEERING,OPEN,29552,33977
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",INFORMATION TECHNOLOGY,OPEN,27301,38735
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",INFORMATION TECHNOLOGY,OPEN-EWS,30263,38735
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",INFORMATION TECHNOLOGY,SC,29779,38735
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",INFORMATION TECHNOLOGY,SEBC,28985,38735
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",MECHANICAL ENGINEERING,OPEN,13238,35276
"DR. SUBHASH UNIVERSITY, SCHOOL OF ENGINEERING &
TECHNOLOGY, JUNAGADH",COMPUTER SCIENCE & ENGG,OPEN,29997,35938
"DR. SUBHASH UNIVERSITY, SCHOOL OF ENGINEERING &
TECHNOLOGY, JUNAGADH",INFORMATION TECHNOLOGY,OPEN,25422,19848
"DR. V.R. GODHANIA COLLEGE OF ENGG. & TECH., PORBANDAR",COMPUTER ENGINEERING,OPEN,28765,22572
"ENGGINERING COLLEGE, TUWA, GODHARA",COMPUTER ENGINEERING,OPEN,30341,38820
"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,ESM,27465,19643
"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN,14505,24751
"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,OPEN-EWS,18141,24751
"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,SC,30405,24751
"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY,
AHMEDABAD",COMPUTER SCIENCE & ENGG,SEBC,30296,31824
"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY,
AHMEDABAD","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,5742,6322
"FACULTY OF ENGINEERING & TECHNOLOGY- SIGMA UNIVERSITY,
BAKROL, VADODARA","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE",OPEN,30226,36200
"FACULTY OF ENGINEERING & TECHNOLOGY- SIGMA UNIVERSITY,
BAKROL, VADODARA","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE - TFWS",TFWS,11218,36200
"FACULTY OF ENGINEERING & TECHNOLOGY- SIGMA UNIVERSITY,
BAKROL, VADODARA",COMPUTER SCIENCE & ENGG,OPEN,29395,38104
"FACULTY OF ENGINEERING & TECHNOLOGY- SIGMA UNIVERSITY,
BAKROL, VADODARA",CYBER SECURITY,OPEN,29320,37911
"FACULTY OF ENGINEERING & TECHNOLOGY- SIGMA UNIVERSITY,
BAKROL, VADODARA",CYBER SECURITY -TFWS,TFWS,18504,37911
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",CHEMICAL ENGINEERING,OPEN,10193,20166
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",CHEMICAL ENGINEERING,OPEN-EWS,13106,31455
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",CHEMICAL ENGINEERING,SC,30128,31455
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",CHEMICAL ENGINEERING,SEBC,17396,20166
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",COMPUTER ENGINEERING,ESM,2874,8055
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",COMPUTER ENGINEERING,OPEN,348,979
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",COMPUTER ENGINEERING,OPEN-EWS,402,3072
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",COMPUTER ENGINEERING,SC,3763,3072
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",COMPUTER ENGINEERING,SEBC,858,979
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",COMPUTER ENGINEERING,ST,16052,17755
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",COMPUTER ENGINEERING - TFWS,TFWS,205,275
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,5427,6617
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN-EWS,5983,15795
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","ELECTRONICS & COMMUNICATION
ENGG.",SC,28138,15795
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,13658,6617
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY, NADIAD",ELECTRONICS & COMMUNICATION ENGG. - TFWS,TFWS,3237,1439
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",INFORMATION TECHNOLOGY,ESM,8593,950
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",INFORMATION TECHNOLOGY,OPEN,707,1692
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",INFORMATION TECHNOLOGY,OPEN-EWS,751,6006
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",INFORMATION TECHNOLOGY,SC,5100,6006
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",INFORMATION TECHNOLOGY,SEBC,1607,1692
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",INFORMATION TECHNOLOGY,ST,28304,38553
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","INFORMATION TECHNOLOGY -
TFWS",TFWS,355,491
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","INSTRUMENTATION & CONTROL
ENGG.",OPEN,13851,15869
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","INSTRUMENTATION & CONTROL
ENGG.",SEBC,27210,15869
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",MECHANICAL ENGINEERING,OPEN,11513,20045
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",MECHANICAL ENGINEERING,OPEN-EWS,16366,22666
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",MECHANICAL ENGINEERING,SC,22892,22666
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD",MECHANICAL ENGINEERING,SEBC,30413,20045
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",CHEMICAL ENGINEERING,OPEN,27863,28711
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",CHEMICAL ENGINEERING,SEBC,29764,28711
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",CIVIL ENGINEERING,OPEN,26877,36868
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER ENGINEERING,OPEN,2212,4948
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER ENGINEERING,OPEN-EWS,2591,8772
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER ENGINEERING,SC,9624,8772
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER ENGINEERING,SEBC,4076,4948
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER ENGINEERING,ST,30090,31237
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER ENGINEERING - TFWS,TFWS,1659,1759
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER SCIENCE & DESIGN,OPEN,6112,19017
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER SCIENCE & DESIGN,OPEN-EWS,6456,19017
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER SCIENCE & DESIGN,SC,18693,19017
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",COMPUTER SCIENCE & DESIGN,SEBC,15530,11827
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & DESIGN -
TFW",TFWS,2961,3069
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE &
ENGINEERING (INTERNET OF THINGS)",ESM,12770,5472
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & ENGINEERING (INTERNET OF
THINGS)",OPEN,4918,23378
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & ENGINEERING (INTERNET OF
THINGS)",OPEN-EWS,5823,23378
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & ENGINEERING (INTERNET OF
THINGS)",SC,16655,23378
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & ENGINEERING (INTERNET OF
THINGS)",SEBC,12365,11416
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE &
ENGINEERING (INTERNET OF THINGS) - TFW",TFWS,2782,3312
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",ELECTRICAL ENGINEERING,OPEN,30104,38137
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,19792,27708
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN-EWS,26201,37976
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","ELECTRONICS & COMMUNICATION
ENGG.",SEBC,29508,27708
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,ESM,8865,24537
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,OPEN,3212,6184
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,OPEN-EWS,3282,13428
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,SC,12097,13428
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",INFORMATION TECHNOLOGY,SEBC,5486,6184
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","INFORMATION TECHNOLOGY -
TFWS",TFWS,1757,2701
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR",MECHANICAL ENGINEERING,OPEN,30320,35503
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",CIVIL ENGINEERING,OPEN,29670,38463
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER ENGINEERING,ESM,29254,19847
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER ENGINEERING,OPEN,28156,27388
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER ENGINEERING,OPEN-EWS,30180,37003
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER ENGINEERING,SEBC,29544,27388
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER SCIENCE & ENGG,OPEN,15367,35167
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER SCIENCE & ENGG,OPEN-EWS,16369,35167
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER SCIENCE & ENGG,SC,30253,35167
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",COMPUTER SCIENCE & ENGG,SEBC,28475,36477
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,2645,8010
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",ELECTRICAL ENGINEERING,OPEN,24829,38170
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,29998,37484
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,29953,33810
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","INFORMATION & COMMUNICATION TECHNOLOGY -
TFWS",TFWS,5860,33810
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",INFORMATION TECHNOLOGY,OPEN,30304,38892
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR",MECHANICAL ENGINEERING,OPEN,25816,38660
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA,
MEHSANA",COMPUTER SCIENCE & ENGG,OPEN,14165,28354
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA,
MEHSANA",COMPUTER SCIENCE & ENGG,OPEN-EWS,14924,28354
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA,
MEHSANA",COMPUTER SCIENCE & ENGG,SC,20407,28354
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA,
MEHSANA",COMPUTER SCIENCE & ENGG,SEBC,21957,36875
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA, MEHSANA",COMPUTER SCIENCE & ENGINEERING (BIG DATA & ANALYSIS),OPEN,29983,38871
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",AUTOMOBILE ENGINEERING,OPEN,27312,37078
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",BIOMEDICAL ENGINEERING,OPEN,23697,38027
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",BIO-TECHNOLOGY,OPEN,17148,35839
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",BIO-TECHNOLOGY,OPEN-EWS,24511,35839
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",BIO-TECHNOLOGY,SEBC,30435,35839
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",BIO-TECHNOLOGY,ST,24499,35839
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",BIO-TECHNOLOGY - TFWS,TFWS,3291,11731
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",CIVIL ENGINEERING,OPEN,28729,38027
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",COMPUTER ENGINEERING,OPEN,30348,38924
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",COMPUTER ENGINEERING - TFWS,TFWS,6064,10922
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","COMPUTER ENGINEERING (ARTIFICIAL
INTELLIGENCE)",OPEN,30473,38384
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","COMPUTER ENGINEERING (ARTIFICIAL
INTELLIGENCE) - TFWS",TFWS,10371,18486
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","COMPUTER SCIENCE & BUSINESS
SYSTEMS",OPEN,28599,34515
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","COMPUTER SCIENCE & BUSINESS
SYSTEMS - TFW",TFWS,16582,34515
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",ELECTRICAL ENGINEERING,OPEN,30083,38636
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,28835,38364
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",INFORMATION TECHNOLOGY,OPEN,30373,38896
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","INFORMATION TECHNOLOGY -
TFWS",TFWS,6777,14487
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",MARINE ENGINEERING,OPEN,28099,38856
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",MARINE ENGINEERING - TFWS,TFWS,15971,10922
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA",MECHANICAL ENGINEERING,OPEN,30262,38844
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",AUTOMOBILE ENGINEERING,OPEN,30288,37742
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING,OPEN,16096,36802
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING,OPEN-EWS,17481,34441
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING,SC,27102,35106
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING,SEBC,21027,36802
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING,ST,27037,34441
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",COMPUTER ENGINEERING - TFWS,TFWS,9683,16002
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",ELECTRICAL ENGINEERING,OPEN,29720,38255
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",ELECTRICAL ENGINEERING - TFWS,TFWS,26030,38255
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI",MECHANICAL ENGINEERING,OPEN,30355,38866
"GROW MORE FACULTY OF ENGINEERING, BERNA, HIMMATNAGAR",COMPUTER ENGINEERING,OPEN,29576,38521
"GROW MORE FACULTY OF ENGINEERING, BERNA, HIMMATNAGAR",INFORMATION TECHNOLOGY,OPEN,24063,35854
"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP),
MEVAD, MEHSANA",CIVIL ENGINEERING,OPEN,28055,35791
"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP),
MEVAD, MEHSANA",COMPUTER ENGINEERING,OPEN,30205,38758
"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP),
MEVAD, MEHSANA",COMPUTER ENGINEERING - TFWS,TFWS,10670,17186
"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP),
MEVAD, MEHSANA","COMPUTER ENGINEERING-
GUJARATI",OPEN,29179,29406
"GUJARAT POWER ENGG. AND RES. INST. (GPERI) (PPP),
MEVAD, MEHSANA",MECHANICAL ENGINEERING,OPEN,24914,27163
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,BIO-TECHNOLOGY,OPEN,30254,37373
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,CHEMICAL ENGINEERING,OPEN,29081,32522
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,CHEMICAL ENGINEERING - TFWS,TFWS,26103,9833
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,COMPUTER ENGINEERING,OPEN,30343,37896
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,COMPUTER ENGINEERING - TFWS,TFWS,6034,9833
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,COMPUTER SCIENCE & ENGG,OPEN,25575,38460
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,ELECTRICAL ENGINEERING - TFWS,TFWS,27605,9833
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,FOOD TECHNOLOGY,OPEN,28331,38918
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,FOOD TECHNOLOGY -TFW,TFWS,12912,38918
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,17916,27378
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,"INFORMATION & COMMUNICATION TECHNOLOGY -
TFWS",TFWS,17122,27378
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,INFORMATION TECHNOLOGY,OPEN,30066,38339
GYANMANJARI INSTITUTE OF TECHNOLOGY BHAVNAGAR,"INFORMATION TECHNOLOGY -
TFWS",TFWS,9194,38339
"HANSABA COLLEGE OF ENGIEERING AND TECHNOLOGY, SIDDHPUR","COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL
INTELLIGENCE)",OPEN,30119,36436
"HASMUKH GOSWAMI COLLEGE OF ENGG, VAHELAL",COMPUTER ENGINEERING,OPEN,28082,38901
"HASMUKH GOSWAMI COLLEGE OF ENGG, VAHELAL",INFORMATION TECHNOLOGY,OPEN,29827,35859
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",AUTOMOBILE ENGINEERING,OPEN,14631,38743
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",CIVIL ENGINEERING,OPEN,30476,38963
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER ENGINEERING,ESM,22728,33566
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER ENGINEERING,OPEN,16078,36248
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER ENGINEERING,OPEN-EWS,18354,36248
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER ENGINEERING,SC,27359,36248
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER ENGINEERING,SEBC,28570,35632
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER ENGINEERING,ST,19559,36248
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER ENGINEERING - TFWS,TFWS,4854,7053
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER SCIENCE & ENGG,ESM,24707,22040
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER SCIENCE & ENGG,SC,30427,38350
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",COMPUTER SCIENCE & ENGG,SEBC,30306,38034
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","COMPUTER SCIENCE & ENGG -
TFWS",TFWS,5294,8303
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",CYBER SECURITY,OPEN,29226,33925
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",CYBER SECURITY,SEBC,29762,34232
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",CYBER SECURITY -TFWS,TFWS,8839,33925
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",ELECTRICAL ENGINEERING,OPEN,29007,38898
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","ELECTRONICS & COMMUNICATION
ENGG.",OPEN,30011,34602
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,22279,28317
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN-EWS,26340,28317
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","INFORMATION & COMMUNICATION TECHNOLOGY -
TFWS",TFWS,5875,28317
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",INFORMATION TECHNOLOGY,OPEN,18845,38261
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",INFORMATION TECHNOLOGY,OPEN-EWS,20241,38261
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",INFORMATION TECHNOLOGY,SC,29857,38261
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",INFORMATION TECHNOLOGY,SEBC,29654,36801
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD","INFORMATION TECHNOLOGY -
TFWS",TFWS,5132,7046
"INDUS INSTITUTE OF TECH. & ENGG., RACHARDA, AHMEDABAD",MECHANICAL ENGINEERING,OPEN,30385,35554
